,Time,Category,Seasonally_Adj,VS,NO,UO,TI,MPCVS,MPCNO,MPCUO,MPCTI
6225,2004-12,MVP,no,38785,39174,16195,22012,-2.7,-1.9,2.5,-5.7
6226,2004-12,NAP,yes,5219,6561,122946,20258,7.8,-22.6,1.1,-3.3
6227,2004-12,NAP,no,6621,10814,124627,19355,30.9,20.7,3.5,-8.9
6228,2004-12,DAP,yes,2934,1167,56998,10891,-1.7,-43.7,-3.0,2.1
6229,2004-12,DAP,no,3415,3613,57274,10697,9.1,34.3,0.3,1.0
6230,2004-12,ODG,yes,36672,36830,10680,47621,2.9,2.2,1.5,-0.3
6231,2004-12,ODG,no,35939,35386,10195,46546,1.2,-2.0,-5.1,-2.1
6232,2004-12,TCG,yes,65148,67288,378930,117611,4.0,-2.1,0.6,-0.3
6233,2004-12,TCG,no,72184,79787,379409,114392,18.6,18.6,2.0,-4.0
6234,2004-12,NDE,yes,57764,60317,229584,98900,4.7,-1.2,1.1,-0.7
6235,2004-12,NDE,no,63935,67954,229423,95807,20.2,14.3,1.8,-5.1
6236,2004-12,NXA,yes,54709,56631,140211,83687,3.3,2.4,1.4,0.2
6237,2004-12,NXA,no,59589,60567,137653,81274,17.3,15.0,0.7,-4.0
6238,2004-12,DEF,yes,7384,6971,149346,18711,-1.4,-9.2,-0.3,1.8
6239,2004-12,DEF,no,8249,11833,149986,18585,7.6,52.3,2.4,1.5
6240,2005-01,MDM,yes,199389,194875,559852,268396,1.6,0.7,0.2,1.3
6241,2005-01,MDM,no,176001,177594,562949,268243,-10.7,-11.7,1.4,4.1
6242,2005-01,DXT,yes,142552,137331,272204,202283,1.0,0.3,0.3,1.5
6243,2005-01,DXT,no,127119,126211,271492,202398,-10.9,-8.7,1.9,4.1
6244,2005-01,DXD,yes,190549,186957,390493,246171,1.4,0.5,0.6,1.5
6245,2005-01,DXD,no,168839,169414,390938,245991,-10.0,-9.7,1.7,4.5
6246,2005-01,MTU,yes,135630,137025,559852,208705,3.1,1.3,0.2,1.1
6247,2005-01,MTU,no,119596,127223,562949,208678,-10.4,-11.4,1.4,3.8
6248,2005-01,31S,yes,17412,16813,26897,24893,2.0,-2.6,-2.2,2.8
6249,2005-01,31S,no,16686,16842,26892,25109,9.2,6.9,0.6,3.8
6250,2005-01,32S,yes,23571,23898,53376,34549,3.0,2.4,0.6,1.0
6251,2005-01,32S,no,21118,22247,52387,34508,-0.9,4.6,2.2,3.6
6252,2005-01,33S,yes,24933,25472,58467,42478,2.0,-0.8,0.9,1.4
6253,2005-01,33S,no,22071,24116,58794,42503,-10.9,-5.8,3.6,4.5
6254,2005-01,34S,yes,30490,25188,107376,39643,-2.2,0.3,0.6,1.8
6255,2005-01,34S,no,26902,22298,107813,39686,-25.7,-29.7,1.3,5.1
6256,2005-01,CRP,yes,5409,5066,4398,4537,6.3,-5.9,-7.2,2.5
6257,2005-01,CRP,no,4799,4456,4398,4389,-27.9,-35.9,-7.2,6.2
6258,2005-01,34X,yes,4977,5310,28923,7562,1.5,4.4,1.2,3.2
6259,2005-01,34X,no,4024,4595,28789,7671,-34.5,-26.0,2.0,6.9
6260,2005-01,35S,yes,9264,9556,15886,12446,3.4,9.3,1.9,0.7
6261,2005-01,35S,no,7965,8611,15691,12424,-13.2,0.6,4.3,4.4
6262,2005-01,36S,yes,56837,57544,287648,66113,3.1,1.7,0.2,0.7
6263,2005-01,36S,no,48882,51383,291457,65845,-10.3,-18.3,0.9,4.1
6264,2005-01,MVP,yes,42042,41848,15970,23509,0.4,0.2,-1.2,2.1
6265,2005-01,MVP,no,37566,37719,16348,23455,-3.1,-3.7,0.9,6.6
6266,2005-01,NAP,yes,5241,6225,123930,20501,0.4,-5.1,0.8,1.2
6267,2005-01,NAP,no,3826,4379,125180,20348,-42.2,-59.5,0.4,5.1
6268,2005-01,DAP,yes,3522,2452,55928,10975,20.0,110.1,-1.9,0.8
6269,2005-01,DAP,no,2721,2848,57401,10905,-20.3,-21.2,0.2,1.9
6270,2005-01,ODG,yes,36882,36404,10202,48274,0.6,-1.2,-4.5,1.4
6271,2005-01,ODG,no,32377,32097,9915,48168,-9.9,-9.3,-2.7,3.5
6272,2005-01,TCG,yes,66310,68340,380960,118706,1.8,1.6,0.5,0.9
6273,2005-01,TCG,no,57152,62197,384454,118409,-20.8,-22.0,1.3,3.5
6274,2005-01,NDE,yes,58985,61857,232456,100267,2.1,2.6,1.3,1.4
6275,2005-01,NDE,no,51105,55570,233888,99873,-20.1,-18.2,1.9,4.2
6276,2005-01,NXA,yes,56596,57884,141499,84855,3.4,2.2,0.9,1.4
6277,2005-01,NXA,no,49768,53370,141255,84577,-16.5,-11.9,2.6,4.1
6278,2005-01,DEF,yes,7325,6483,148504,18439,-0.8,-7.0,-0.6,-1.5
6279,2005-01,DEF,no,6047,6627,150566,18536,-26.7,-44.0,0.4,-0.3
6280,2005-02,MDM,yes,197451,196475,564784,271422,-1.0,0.8,0.9,1.1
6281,2005-02,MDM,no,187565,188951,570389,274594,6.6,6.4,1.3,2.4
6282,2005-02,DXT,yes,141950,139138,275300,204318,-0.4,1.3,1.1,1.0
6283,2005-02,DXT,no,132514,133152,278184,206868,4.2,5.5,2.5,2.2
6284,2005-02,DXD,yes,188781,188702,396322,249316,-0.9,0.9,1.5,1.3
6285,2005-02,DXD,no,179152,181888,399728,252331,6.1,7.4,2.2,2.6
6286,2005-02,MTU,yes,133347,138279,564784,211253,-1.7,0.9,0.9,1.2
6287,2005-02,MTU,no,126332,133772,570389,213401,5.6,5.1,1.3,2.3
6288,2005-02,31S,yes,17347,17475,27025,25322,-0.4,3.9,0.5,1.7
6289,2005-02,31S,no,16794,17582,27680,25410,0.6,4.4,2.9,1.2
6290,2005-02,32S,yes,23292,24212,54296,35144,-1.2,1.3,1.7,1.7
6291,2005-02,32S,no,22089,23689,53987,35681,4.6,6.5,3.1,3.4
6292,2005-02,33S,yes,24565,25853,59755,42801,-1.5,1.5,2.2,0.8
6293,2005-02,33S,no,23033,25224,60985,43580,4.4,4.6,3.7,2.5
6294,2005-02,34S,yes,30482,25326,108128,39888,0.0,0.5,0.7,0.6
6295,2005-02,34S,no,28033,23441,109275,40342,4.2,5.1,1.4,1.7
6296,2005-02,CRP,yes,5416,5452,4434,4546,0.1,7.6,0.8,0.2
6297,2005-02,CRP,no,4439,4475,4434,4572,-7.5,0.4,0.8,4.2
6298,2005-02,34X,yes,4775,4874,29022,7649,-4.1,-8.2,0.3,1.2
6299,2005-02,34X,no,4228,4691,29252,7817,5.1,2.1,1.6,1.9
6300,2005-02,35S,yes,9280,9293,15899,12460,0.2,-2.8,0.1,0.1
6301,2005-02,35S,no,8565,9142,16268,12733,7.5,6.2,3.7,2.5
6302,2005-02,36S,yes,55501,57337,289484,67104,-2.4,-0.4,0.6,1.5
6303,2005-02,36S,no,55051,55799,292205,67726,12.6,8.6,0.3,2.9
6304,2005-02,MVP,yes,41524,41581,16027,23688,-1.2,-0.6,0.4,0.8
6305,2005-02,MVP,no,41871,42187,16664,23982,11.5,11.8,1.9,2.2
6306,2005-02,NAP,yes,4871,7337,126396,21348,-7.1,17.9,2.0,4.1
6307,2005-02,NAP,no,4474,6092,126798,21519,16.9,39.1,1.3,5.8
6308,2005-02,DAP,yes,3104,2659,55483,11164,-11.9,8.4,-0.8,1.7
6309,2005-02,DAP,no,2876,2250,56775,11192,5.7,-21.0,-1.1,2.6
6310,2005-02,ODG,yes,36984,36979,10197,48703,0.3,1.6,0.0,0.9
6311,2005-02,ODG,no,34000,34074,9989,49122,5.0,6.2,0.7,2.0
6312,2005-02,TCG,yes,65514,69153,384599,120048,-1.2,1.2,1.0,1.1
6313,2005-02,TCG,no,60803,64531,388182,121352,6.4,3.8,1.0,2.5
6314,2005-02,NDE,yes,58123,62307,236640,101743,-1.5,0.7,1.8,1.5
6315,2005-02,NDE,no,53578,58243,238553,102918,4.8,4.8,2.0,3.0
6316,2005-02,NXA,yes,55897,57580,143182,85571,-1.2,-0.5,1.2,0.8
6317,2005-02,NXA,no,51535,55156,144876,86638,3.6,3.3,2.6,2.4
6318,2005-02,DEF,yes,7391,6846,147959,18305,0.9,5.6,-0.4,-0.7
6319,2005-02,DEF,no,7225,6288,149629,18434,19.5,-5.1,-0.6,-0.6
6320,2005-03,MDM,yes,195296,186608,562236,273699,-1.1,-5.0,-0.5,0.8
6321,2005-03,MDM,no,214567,209708,571891,273345,14.4,11.0,0.3,-0.5
6322,2005-03,DXT,yes,141737,136810,276513,206080,-0.2,-1.7,0.4,0.9
6323,2005-03,DXT,no,153169,149987,281363,206026,15.6,12.6,1.1,-0.4
6324,2005-03,DXD,yes,186560,180157,396059,252099,-1.2,-4.5,-0.1,1.1
6325,2005-03,DXD,no,204845,198900,400144,251729,14.3,9.4,0.1,-0.2
6326,2005-03,MTU,yes,132592,130044,562236,212803,-0.6,-6.0,-0.5,0.7
6327,2005-03,MTU,no,145605,147107,571891,212323,15.3,10.0,0.3,-0.5
6328,2005-03,31S,yes,16998,17074,27101,26038,-2.0,-2.3,0.3,2.8
6329,2005-03,31S,no,18409,18575,27846,25922,9.6,5.6,0.6,2.0
6330,2005-03,32S,yes,23229,23457,54524,35547,-0.3,-3.1,0.4,1.1
6331,2005-03,32S,no,24404,25671,55254,36054,10.5,8.4,2.3,1.0
6332,2005-03,33S,yes,24331,24669,60093,42947,-1.0,-4.6,0.6,0.3
6333,2005-03,33S,no,27137,27612,61460,43260,17.8,9.5,0.8,-0.7
6334,2005-03,34S,yes,31280,25735,108723,39910,2.6,1.6,0.6,0.1
6335,2005-03,34S,no,35114,30198,110720,38906,25.3,28.8,1.3,-3.6
6336,2005-03,CRP,yes,5438,4896,3892,4588,0.4,-10.2,-12.2,0.9
6337,2005-03,CRP,no,6244,5702,3892,4369,40.7,27.4,-12.2,-4.4
6338,2005-03,34X,yes,5144,5303,29181,7920,7.7,8.8,0.5,3.5
6339,2005-03,34X,no,5978,6431,29705,7701,41.4,37.1,1.5,-1.5
6340,2005-03,35S,yes,8901,8848,15846,12538,-4.1,-4.8,-0.3,0.6
6341,2005-03,35S,no,9570,9243,15941,12704,11.7,1.1,-2.0,-0.2
6342,2005-03,36S,yes,53559,49798,285723,67619,-3.5,-13.1,-1.3,0.8
6343,2005-03,36S,no,61398,59721,290528,67319,11.5,7.0,-0.6,-0.6
6344,2005-03,MVP,yes,38466,38411,15972,24248,-7.4,-7.6,-0.3,2.4
6345,2005-03,MVP,no,44032,43723,16355,24303,5.2,3.6,-1.9,1.3
6346,2005-03,NAP,yes,6009,4464,124851,21538,23.4,-39.2,-1.2,0.9
6347,2005-03,NAP,no,7281,5549,125066,21255,62.7,-8.9,-1.4,-1.2
6348,2005-03,DAP,yes,3123,1635,53995,11163,0.6,-38.5,-2.7,0.0
6349,2005-03,DAP,no,3563,2852,56064,11136,23.9,26.8,-1.3,-0.5
6350,2005-03,ODG,yes,36998,37027,10226,49100,0.0,0.1,0.3,0.8
6351,2005-03,ODG,no,38535,38688,10142,49180,13.3,13.5,1.5,0.1
6352,2005-03,TCG,yes,66158,64756,383197,120319,1.0,-6.4,-0.4,0.2
6353,2005-03,TCG,no,74272,75704,389614,119637,22.2,17.3,0.4,-1.4
6354,2005-03,NDE,yes,58672,58897,236865,102810,0.9,-5.5,0.1,1.0
6355,2005-03,NDE,no,66046,65830,238337,102085,23.3,13.0,-0.1,-0.8
6356,2005-03,NXA,yes,55613,56576,144145,86394,-0.5,-1.7,0.7,1.0
6357,2005-03,NXA,no,62156,63568,146288,85859,20.6,15.3,1.0,-0.9
6358,2005-03,DEF,yes,7486,5859,146332,17509,1.3,-14.4,-1.1,-4.3
6359,2005-03,DEF,no,8226,9874,151277,17552,13.9,57.0,1.1,-4.8
6360,2005-04,MDM,yes,201311,194847,561491,274498,3.1,4.4,-0.1,0.3
6361,2005-04,MDM,no,197842,190899,570621,276320,-7.8,-9.0,-0.2,1.1
6362,2005-04,DXT,yes,142910,137264,276586,207728,0.8,0.3,0.0,0.8
6363,2005-04,DXT,no,140762,135513,281787,209020,-8.1,-9.7,0.2,1.5
6364,2005-04,DXD,yes,192183,186553,396148,253040,3.0,3.6,0.0,0.4
6365,2005-04,DXD,no,189198,184337,400956,254753,-7.6,-7.3,0.2,1.2
6366,2005-04,MTU,yes,136332,135587,561491,213112,2.8,4.3,-0.1,0.1
6367,2005-04,MTU,no,133873,132603,570621,214596,-8.1,-9.9,-0.2,1.1
6368,2005-04,31S,yes,17043,16057,26115,26098,0.3,-6.0,-3.6,0.2
6369,2005-04,31S,no,17425,16428,26849,26187,-5.3,-11.6,-3.6,1.0
6370,2005-04,32S,yes,23963,24485,55046,35940,3.2,4.4,1.0,1.1
6371,2005-04,32S,no,23890,24653,56017,36384,-2.1,-4.0,1.4,0.9
6372,2005-04,33S,yes,24734,25870,61229,43435,1.7,4.9,1.9,1.1
6373,2005-04,33S,no,25886,27270,62844,43717,-4.6,-1.2,2.3,1.1
6374,2005-04,34S,yes,30386,24351,108407,40098,-2.9,-5.4,-0.3,0.5
6375,2005-04,34S,no,27592,21217,110018,40114,-21.4,-29.7,-0.6,3.1
6376,2005-04,CRP,yes,5694,5695,3893,4666,4.7,16.3,0.0,1.7
6377,2005-04,CRP,no,5196,5197,3893,4615,-16.8,-8.9,0.0,5.6
6378,2005-04,34X,yes,4433,4235,28983,7744,-13.8,-20.1,-0.7,-2.2
6379,2005-04,34X,no,3875,3788,29618,7771,-35.2,-41.1,-0.3,0.9
6380,2005-04,35S,yes,9227,9205,15824,12662,3.7,4.0,-0.1,1.0
6381,2005-04,35S,no,8909,8970,16002,12963,-6.9,-3.0,0.4,2.0
6382,2005-04,36S,yes,58401,57583,284905,66770,9.0,15.6,-0.3,-1.3
6383,2005-04,36S,no,57080,55386,288834,67300,-7.0,-7.3,-0.6,0.0
6384,2005-04,MVP,yes,42377,42416,16011,24394,10.2,10.4,0.2,0.6
6385,2005-04,MVP,no,42270,42316,16401,24676,-4.0,-3.2,0.3,1.5
6386,2005-04,NAP,yes,6566,5563,123848,20761,9.3,24.6,-0.8,-3.6
6387,2005-04,NAP,no,5800,4752,124018,20911,-20.3,-14.4,-0.8,-1.6
6388,2005-04,DAP,yes,3324,3290,53961,11153,6.4,101.2,-0.1,-0.1
6389,2005-04,DAP,no,3036,2174,55202,11195,-14.8,-23.8,-1.5,0.5
6390,2005-04,ODG,yes,37557,37296,9965,49495,1.5,0.7,-2.6,0.8
6391,2005-04,ODG,no,37060,36975,10057,49655,-3.8,-4.4,-0.8,1.0
6392,2005-04,TCG,yes,67747,67707,383157,120144,2.4,4.6,0.0,-0.1
6393,2005-04,TCG,no,65192,64576,388998,120623,-12.2,-14.7,-0.2,0.8
6394,2005-04,NDE,yes,60083,60960,237742,102810,2.4,3.5,0.4,0.0
6395,2005-04,NDE,no,57849,59290,239778,103222,-12.4,-9.9,0.6,1.1
6396,2005-04,NXA,yes,56432,58138,145851,87139,1.5,2.8,1.2,0.9
6397,2005-04,NXA,no,54792,56980,148476,87520,-11.8,-10.4,1.5,1.9
6398,2005-04,DEF,yes,7664,6747,145415,17334,2.4,15.2,-0.6,-1.0
6399,2005-04,DEF,no,7343,5286,149220,17401,-10.7,-46.5,-1.4,-0.9
6400,2005-05,MDM,yes,199420,206623,574720,276130,-0.9,6.0,2.4,0.6
6401,2005-05,MDM,no,202163,205691,580035,278437,2.2,7.7,1.6,0.8
6402,2005-05,DXT,yes,142186,137358,277784,209268,-0.5,0.1,0.4,0.7
6403,2005-05,DXT,no,143131,137423,281965,211057,1.7,1.4,0.1,1.0
6404,2005-05,DXD,yes,190189,197735,409720,254703,-1.0,6.0,3.4,0.7
6405,2005-05,DXD,no,193160,199938,413620,256957,2.1,8.5,3.2,0.9
6406,2005-05,MTU,yes,134971,148200,574720,214598,-1.0,9.3,2.4,0.7
6407,2005-05,MTU,no,136364,145778,580035,216423,1.9,9.9,1.6,0.9
6408,2005-05,31S,yes,16372,15993,25736,26343,-3.9,-0.4,-1.5,0.9
6409,2005-05,31S,no,17135,16602,26316,26322,-1.7,1.1,-2.0,0.5
6410,2005-05,32S,yes,23889,24736,55893,36286,-0.3,1.0,1.5,1.0
6411,2005-05,32S,no,24690,26360,57687,36703,3.3,6.9,3.0,0.9
6412,2005-05,33S,yes,24837,25263,61655,43758,0.4,-2.3,0.7,0.7
6413,2005-05,33S,no,25428,25197,62613,44118,-1.8,-7.6,-0.4,0.9
6414,2005-05,34S,yes,30595,24635,108473,40752,0.7,1.2,0.1,1.6
6415,2005-05,34S,no,28738,21628,108794,41183,4.2,1.9,-1.1,2.7
6416,2005-05,CRP,yes,5320,5292,3865,4713,-6.6,-7.1,-0.7,1.0
6417,2005-05,CRP,no,4548,4520,3865,4852,-12.5,-13.0,-0.7,5.1
6418,2005-05,34X,yes,4890,4724,28817,8125,10.3,11.5,-0.6,4.9
6419,2005-05,34X,no,4669,4173,29122,8199,20.5,10.2,-1.7,5.5
6420,2005-05,35S,yes,9132,9327,16019,12638,-1.0,1.3,1.2,-0.2
6421,2005-05,35S,no,9227,9508,16283,12936,3.6,6.0,1.8,-0.2
6422,2005-05,36S,yes,57234,69265,296936,66862,-2.0,20.3,4.2,0.1
6423,2005-05,36S,no,59032,68268,298070,67380,3.4,23.3,3.2,0.1
6424,2005-05,MVP,yes,41608,41859,16262,24360,-1.8,-1.3,1.6,-0.1
6425,2005-05,MVP,no,43571,43478,16308,24587,3.1,2.7,-0.6,-0.4
6426,2005-05,NAP,yes,5957,18647,136538,21208,-9.3,235.2,10.2,2.2
6427,2005-05,NAP,no,5910,17984,136092,21439,1.9,278.5,9.7,2.5
6428,2005-05,DAP,yes,3092,2265,53134,11317,-7.0,-31.2,-1.5,1.5
6429,2005-05,DAP,no,2975,1715,53942,11346,-2.0,-21.1,-2.3,1.3
6430,2005-05,ODG,yes,37361,37404,10008,49491,-0.5,0.3,0.4,0.0
6431,2005-05,ODG,no,37913,38128,10272,49795,2.3,3.1,2.1,0.3
6432,2005-05,TCG,yes,67629,80675,396203,121271,-0.2,19.2,3.4,0.9
6433,2005-05,TCG,no,66602,75702,398098,122238,2.2,17.2,2.3,1.3
6434,2005-05,NDE,yes,59739,73042,251045,103992,-0.6,19.8,5.6,1.1
6435,2005-05,NDE,no,58879,70865,251764,104935,1.8,19.5,5.0,1.7
6436,2005-05,NXA,yes,56674,57105,146282,87843,0.4,-1.8,0.3,0.8
6437,2005-05,NXA,no,55737,55425,148164,88739,1.7,-2.7,-0.2,1.4
6438,2005-05,DEF,yes,7890,7633,145158,17279,2.9,13.1,-0.2,-0.3
6439,2005-05,DEF,no,7723,4837,146334,17303,5.2,-8.5,-1.9,-0.6
6440,2005-06,MDM,yes,200122,210020,590937,275982,0.4,1.6,2.8,-0.1
6441,2005-06,MDM,no,219068,224203,591663,273866,8.4,9.0,2.0,-1.6
6442,2005-06,DXT,yes,142868,141241,282476,209614,0.5,2.8,1.7,0.2
6443,2005-06,DXT,no,155536,150954,283876,208149,8.7,9.8,0.7,-1.4
6444,2005-06,DXD,yes,191033,199935,424941,254873,0.4,1.1,3.7,0.1
6445,2005-06,DXD,no,209128,214295,425280,252720,8.3,7.2,2.8,-1.6
6446,2005-06,MTU,yes,135190,151407,590937,213924,0.2,2.2,2.8,-0.3
6447,2005-06,MTU,no,147852,159480,591663,212353,8.4,9.4,2.0,-1.9
6448,2005-06,31S,yes,16260,15904,25380,26234,-0.7,-0.6,-1.4,-0.4
6449,2005-06,31S,no,17195,16298,25419,26051,0.4,-1.8,-3.4,-1.0
6450,2005-06,32S,yes,24074,25443,57262,36168,0.8,2.9,2.4,-0.3
6451,2005-06,32S,no,25669,26227,58245,36204,4.0,-0.5,1.0,-1.4
6452,2005-06,33S,yes,25000,26630,63285,43804,0.7,5.4,2.6,0.1
6453,2005-06,33S,no,27371,28005,63247,43403,7.6,11.1,1.0,-1.6
6454,2005-06,34S,yes,31034,26798,110556,41014,1.4,8.8,1.9,0.6
6455,2005-06,34S,no,34969,30354,110672,40242,21.7,40.3,1.7,-2.3
6456,2005-06,CRP,yes,5371,5553,4047,4728,1.0,4.9,4.7,0.3
6457,2005-06,CRP,no,6296,6478,4047,4606,38.4,43.3,4.7,-5.1
6458,2005-06,34X,yes,4742,5243,29318,8406,-3.0,11.0,1.7,3.5
6459,2005-06,34X,no,5583,5719,29258,7994,19.6,37.0,0.5,-2.5
6460,2005-06,35S,yes,9142,9254,16131,12584,0.1,-0.8,0.7,-0.4
6461,2005-06,35S,no,9976,9897,16204,12545,8.1,4.1,-0.5,-3.0
6462,2005-06,36S,yes,57254,68779,308461,66368,0.0,-0.7,3.9,-0.7
6463,2005-06,36S,no,63532,73249,307787,65717,7.6,7.3,3.3,-2.5
6464,2005-06,MVP,yes,41634,41639,16267,24466,0.1,-0.5,0.0,0.4
6465,2005-06,MVP,no,45745,45437,16000,24241,5.0,4.5,-1.9,-1.4
6466,2005-06,NAP,yes,6146,13682,144074,20601,3.2,-26.6,5.5,-2.9
6467,2005-06,NAP,no,7320,14506,143278,20225,23.9,-19.3,5.3,-5.7
6468,2005-06,DAP,yes,3161,2868,52841,11524,2.2,26.6,-0.6,1.8
6469,2005-06,DAP,no,3581,2521,52882,11554,20.4,47.0,-2.0,1.8
6470,2005-06,ODG,yes,37358,37212,9862,49810,0.0,-0.5,-1.5,0.6
6471,2005-06,ODG,no,40356,40173,10089,49704,6.4,5.4,-1.8,-0.2
6472,2005-06,TCG,yes,68340,79152,407015,120954,1.1,-1.9,2.7,-0.3
6473,2005-06,TCG,no,76061,85033,407070,119630,14.2,12.3,2.3,-2.1
6474,2005-06,NDE,yes,60451,70201,260795,104185,1.2,-3.9,3.9,0.2
6475,2005-06,NDE,no,67595,76372,260541,102854,14.8,7.8,3.5,-2.0
6476,2005-06,NXA,yes,57036,58903,148149,88489,0.6,3.1,1.3,0.7
6477,2005-06,NXA,no,63409,64137,148892,87469,13.8,15.7,0.5,-1.4
6478,2005-06,DEF,yes,7889,8951,146220,16769,0.0,17.3,0.7,-3.0
6479,2005-06,DEF,no,8466,8661,146529,16776,9.6,79.1,0.1,-3.0
6480,2005-07,MDM,yes,196779,194475,594807,278348,-1.7,-7.4,0.7,0.9
6481,2005-07,MDM,no,172301,169437,594348,279977,-21.3,-24.4,0.5,2.2
6482,2005-07,DXT,yes,141289,135974,283335,211434,-1.1,-3.7,0.3,0.9
6483,2005-07,DXT,no,131510,126051,283966,212282,-15.4,-16.5,0.0,2.0
6484,2005-07,DXD,yes,187842,186870,430143,256983,-1.7,-6.5,1.2,0.8
6485,2005-07,DXD,no,164144,164341,431026,258560,-21.5,-23.3,1.4,2.3
6486,2005-07,MTU,yes,132422,136292,594807,216014,-2.0,-10.0,0.7,1.0
6487,2005-07,MTU,no,118301,120986,594348,217305,-20.0,-24.1,0.5,2.3
6488,2005-07,31S,yes,15803,16039,25616,26081,-2.8,0.8,0.9,-0.6
6489,2005-07,31S,no,14753,14925,25591,26242,-14.2,-8.4,0.7,0.7
6490,2005-07,32S,yes,23562,24118,57818,36279,-2.1,-5.2,1.0,0.3
6491,2005-07,32S,no,22421,22831,58655,36520,-12.7,-12.9,0.7,0.9
6492,2005-07,33S,yes,24968,25352,63669,44545,-0.1,-4.8,0.6,1.7
6493,2005-07,33S,no,23376,23352,63223,44404,-14.6,-16.6,0.0,2.3
6494,2005-07,34S,yes,30311,23857,110276,41940,-2.3,-11.0,-0.3,2.3
6495,2005-07,34S,no,26409,20186,109998,42252,-24.5,-33.5,-0.6,5.0
6496,2005-07,CRP,yes,5045,4726,3728,4790,-6.1,-14.9,-7.9,1.3
6497,2005-07,CRP,no,4700,4381,3728,4808,-25.3,-32.4,-7.9,4.4
6498,2005-07,34X,yes,4979,4869,29208,8828,5.0,-7.1,-0.4,5.0
6499,2005-07,34X,no,4024,3986,29220,8785,-27.9,-30.3,-0.1,9.9
6500,2005-07,35S,yes,9248,9300,16183,12519,1.2,0.5,0.3,-0.5
6501,2005-07,35S,no,8515,8728,16417,12557,-14.6,-11.8,1.3,0.1
6502,2005-07,36S,yes,55490,58501,311472,66914,-3.1,-14.9,1.0,0.8
6503,2005-07,36S,no,40791,43386,310382,67695,-35.8,-40.8,0.8,3.0
6504,2005-07,MVP,yes,40211,40318,16374,24154,-3.4,-3.2,0.7,-1.3
6505,2005-07,MVP,no,27739,28310,16571,24431,-39.4,-37.7,3.6,0.8
6506,2005-07,NAP,yes,5988,9687,147773,21332,-2.6,-29.2,2.6,3.5
6507,2005-07,NAP,no,4866,9008,147420,21686,-33.5,-37.9,2.9,7.2
6508,2005-07,DAP,yes,2896,2159,52104,11719,-8.4,-24.7,-1.4,1.7
6509,2005-07,DAP,no,2559,1331,51654,11832,-28.5,-47.2,-2.3,2.4
6510,2005-07,ODG,yes,37397,37308,9773,50070,0.1,0.3,-0.9,0.5
6511,2005-07,ODG,no,36036,36029,10082,50307,-10.7,-10.3,-0.1,1.2
6512,2005-07,TCG,yes,66938,70801,410878,123359,-2.1,-10.6,0.9,2.0
6513,2005-07,TCG,no,60383,62707,409394,123765,-20.6,-26.3,0.6,3.5
6514,2005-07,NDE,yes,59486,64436,265745,106226,-1.6,-8.2,1.9,2.0
6515,2005-07,NDE,no,53456,58436,265521,106693,-20.9,-23.5,1.9,3.7
6516,2005-07,NXA,yes,56515,57606,149240,89934,-0.9,-2.2,0.7,1.6
6517,2005-07,NXA,no,51268,51825,149449,90125,-19.1,-19.2,0.4,3.0
6518,2005-07,DEF,yes,7452,6365,145133,17133,-5.5,-28.9,-0.7,2.2
6519,2005-07,DEF,no,6927,4271,143873,17072,-18.2,-50.7,-1.8,1.8
6520,2005-08,MDM,yes,201426,204839,604717,278529,2.4,5.3,1.7,0.1
6521,2005-08,MDM,no,209001,209010,600832,280418,21.3,23.4,1.1,0.2
6522,2005-08,DXT,yes,143728,143073,289177,212189,1.7,5.2,2.1,0.4
6523,2005-08,DXT,no,147944,144896,287393,213482,12.5,15.0,1.2,0.6
6524,2005-08,DXD,yes,192397,197525,441768,257656,2.4,5.7,2.7,0.3
6525,2005-08,DXD,no,200163,203664,441002,259532,21.9,23.9,2.3,0.4
6526,2005-08,MTU,yes,135696,145606,604717,215536,2.5,6.8,1.7,-0.2
6527,2005-08,MTU,no,140180,146664,600832,216809,18.5,21.2,1.1,-0.2
6528,2005-08,31S,yes,16316,17391,26691,25917,3.2,8.4,4.2,-0.6
6529,2005-08,31S,no,17266,18708,27033,25979,17.0,25.3,5.6,-1.0
6530,2005-08,32S,yes,23915,25141,59044,36216,1.5,4.2,2.1,-0.2
6531,2005-08,32S,no,25852,26468,59271,36227,15.3,15.9,1.1,-0.8
6532,2005-08,33S,yes,25286,26171,64554,44717,1.3,3.2,1.4,0.4
6533,2005-08,33S,no,25068,25440,63595,44942,7.2,8.9,0.6,1.2
6534,2005-08,34S,yes,31311,26049,111511,42490,3.3,9.2,1.1,1.3
6535,2005-08,34S,no,30219,23807,110061,43170,14.4,17.9,0.1,2.2
6536,2005-08,CRP,yes,5439,5604,3893,4881,7.8,18.6,4.4,1.9
6537,2005-08,CRP,no,4907,5072,3893,5167,4.4,15.8,4.4,7.5
6538,2005-08,34X,yes,4879,4881,29210,9199,-2.0,0.2,0.0,4.2
6539,2005-08,34X,no,4726,4038,28532,9231,17.4,1.3,-2.4,5.1
6540,2005-08,35S,yes,9432,10175,16926,12462,2.0,9.4,4.6,-0.5
6541,2005-08,35S,no,9779,10375,17013,12457,14.8,18.9,3.6,-0.8
6542,2005-08,36S,yes,57698,61766,315540,66340,4.0,5.6,1.3,-0.9
6543,2005-08,36S,no,61057,64114,313439,66936,49.7,47.8,1.0,-1.1
6544,2005-08,MVP,yes,42008,42418,16784,24254,4.5,5.2,2.5,0.4
